docid,title,keyword,wikidata_label,wikidata_qid,bnf_id,p279_path,retry_source,match_stage,is_disambiguation,label_similarity,match_score,p31_types,p31_label
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > intellectual work > intellectual property > intangible asset > intangible property,mode_score,mode_score,no,0.0,40.9,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > intellectual work > intellectual property > exclusive right > rights,mode_score,mode_score,no,0.0,40.9,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > intellectual work > intellectual property > erga omnes > subjective right,mode_score,mode_score,no,0.0,40.9,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > model > artificial object > object > entity,mode_score,mode_score,no,0.0,40.9,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > model > information > abstract entity > entity,mode_score,mode_score,no,0.0,40.9,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > model > information > knowledge > memory,mode_score,mode_score,no,0.0,40.9,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > scientific model > conceptual model > knowledge organization system > conceptual system,mode_score,mode_score,no,0.0,40.9,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > scientific model > conceptual model > knowledge organization system > model,mode_score,mode_score,no,0.0,40.9,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > scientific model > conceptual model > knowledge organization system > reference work,mode_score,mode_score,no,0.0,40.9,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > mathematical object > scientific object > object > entity,mode_score,mode_score,no,0.0,40.9,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Monte Carlo simulations,Monte Carlo method,Q232207,,simulation > simulacrum > object > entity,mode_score,mode_score,no,0.0,17.3,Q583461,randomized algorithm
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Monte Carlo simulations,Monte Carlo method,Q232207,,randomized algorithm > algorithm > procedure > method > means,mode_score,mode_score,no,0.0,17.3,Q583461,randomized algorithm
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Monte Carlo simulations,Monte Carlo method,Q232207,,randomized algorithm > algorithm > work > artificial object > object,mode_score,mode_score,no,0.0,17.3,Q583461,randomized algorithm
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Monte Carlo simulations,Monte Carlo method,Q232207,,randomized algorithm > algorithm > work > cultural artifact > artificial object,mode_score,mode_score,no,0.0,17.3,Q583461,randomized algorithm
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Monte Carlo simulations,Monte Carlo method,Q232207,,randomized algorithm > algorithm > work > cultural artifact > cultural heritage,mode_score,mode_score,no,0.0,17.3,Q583461,randomized algorithm
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Monte Carlo simulations,Monte Carlo method,Q232207,,simulation > mathematical model > conceptual model > knowledge organization system > conceptual system,mode_score,mode_score,no,0.0,17.3,Q583461,randomized algorithm
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Monte Carlo simulations,Monte Carlo method,Q232207,,simulation > mathematical model > conceptual model > knowledge organization system > model,mode_score,mode_score,no,0.0,17.3,Q583461,randomized algorithm
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Monte Carlo simulations,Monte Carlo method,Q232207,,simulation > mathematical model > conceptual model > knowledge organization system > reference work,mode_score,mode_score,no,0.0,17.3,Q583461,randomized algorithm
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Monte Carlo simulations,Monte Carlo method,Q232207,,simulation > mathematical model > intellectual work > work > artificial object,mode_score,mode_score,no,0.0,17.3,Q583461,randomized algorithm
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Monte Carlo simulations,Monte Carlo method,Q232207,,simulation > mathematical model > intellectual work > work > cultural artifact,mode_score,mode_score,no,0.0,17.3,Q583461,randomized algorithm
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Monte Carlo simulations,Monte Carlo method,Q232207,,simulation > mathematical model > intellectual work > intellectual property > property,mode_score,mode_score,no,0.0,17.3,Q583461,randomized algorithm
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Monte Carlo simulations,Monte Carlo method,Q232207,,simulation > mathematical model > intellectual work > intellectual property > intangible asset,mode_score,mode_score,no,0.0,17.3,Q583461,randomized algorithm
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Monte Carlo simulations,Monte Carlo method,Q232207,,simulation > mathematical model > intellectual work > intellectual property > exclusive right,mode_score,mode_score,no,0.0,17.3,Q583461,randomized algorithm
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Monte Carlo simulations,Monte Carlo method,Q232207,,simulation > mathematical model > intellectual work > intellectual property > erga omnes,mode_score,mode_score,no,0.0,17.3,Q583461,randomized algorithm
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Monte Carlo simulations,Monte Carlo method,Q232207,,simulation > mathematical model > model > artificial object > object,mode_score,mode_score,no,0.0,17.3,Q583461,randomized algorithm
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Monte Carlo simulations,Monte Carlo method,Q232207,,simulation > mathematical model > model > information > abstract entity,mode_score,mode_score,no,0.0,17.3,Q583461,randomized algorithm
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Monte Carlo simulations,Monte Carlo method,Q232207,,simulation > mathematical model > model > information > knowledge,mode_score,mode_score,no,0.0,17.3,Q583461,randomized algorithm
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Monte Carlo simulations,Monte Carlo method,Q232207,,simulation > mathematical model > scientific model > conceptual model > knowledge organization system,mode_score,mode_score,no,0.0,17.3,Q583461,randomized algorithm
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Monte Carlo simulations,Monte Carlo method,Q232207,,simulation > mathematical model > mathematical object > abstract entity > entity,mode_score,mode_score,no,0.0,17.3,Q583461,randomized algorithm
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Monte Carlo simulations,Monte Carlo method,Q232207,,simulation > mathematical model > mathematical object > scientific object > object,mode_score,mode_score,no,0.0,17.3,Q583461,randomized algorithm
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Monte Carlo simulations,Monte Carlo method,Q232207,,simulation > experiment > test > method > means,mode_score,mode_score,no,0.0,17.3,Q583461,randomized algorithm
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Monte Carlo simulations,Monte Carlo method,Q232207,,simulation > experiment > test > occurrence > occurrent,mode_score,mode_score,no,0.0,17.3,Q583461,randomized algorithm
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Monte Carlo simulations,Monte Carlo method,Q232207,,simulation > experiment > research work > human activity > activity,mode_score,mode_score,no,0.0,17.3,Q583461,randomized algorithm
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Monte Carlo simulations,Monte Carlo method,Q232207,,simulation > simulacrum > representation > sign > object,mode_score,mode_score,no,0.0,17.3,Q583461,randomized algorithm
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Monte Carlo simulations,Monte Carlo method,Q232207,,simulation > simulacrum > representation > sign > work,mode_score,mode_score,no,0.0,17.3,Q583461,randomized algorithm
1078896,Are there Stable Excited Triplet States of NCS-/CNS- and NCO-/CNO-?,Potential energy functions,,,,,none,none,no,0.0,0.0,,
1078896,Are there Stable Excited Triplet States of NCS-/CNS- and NCO-/CNO-?,Excited states,excited state,Q215328,,,mode_score,mode_score,no,0.0,60.0,Q669532,energy level
1078896,Are there Stable Excited Triplet States of NCS-/CNS- and NCO-/CNO-?,Molecular anions,polyatomic anion,Q55511438,,polyatomic ion > ion > charged particle > massive quantum particle > massive particle,mode_score,mode_score,no,0.0,8.3,Q47154513,structural class of chemical entities
1078896,Are there Stable Excited Triplet States of NCS-/CNS- and NCO-/CNO-?,Molecular anions,polyatomic anion,Q55511438,,polyatomic ion > ion > charged particle > massive quantum particle > quantum particle,mode_score,mode_score,no,0.0,8.3,Q47154513,structural class of chemical entities
1078896,Are there Stable Excited Triplet States of NCS-/CNS- and NCO-/CNO-?,Molecular anions,polyatomic anion,Q55511438,,polyatomic ion > ion > molecular entity > composite particle > bound state,mode_score,mode_score,no,0.0,8.3,Q47154513,structural class of chemical entities
1078896,Are there Stable Excited Triplet States of NCS-/CNS- and NCO-/CNO-?,Molecular anions,polyatomic anion,Q55511438,,polyatomic ion > ion > molecular entity > composite particle > massive quantum particle,mode_score,mode_score,no,0.0,8.3,Q47154513,structural class of chemical entities
1078896,Are there Stable Excited Triplet States of NCS-/CNS- and NCO-/CNO-?,Molecular anions,polyatomic anion,Q55511438,,polyatomic ion > ion > molecular entity > chemical entity > ordinary matter,mode_score,mode_score,no,0.0,8.3,Q47154513,structural class of chemical entities
1078896,Are there Stable Excited Triplet States of NCS-/CNS- and NCO-/CNO-?,Molecular anions,polyatomic anion,Q55511438,,polyatomic ion > polyatomic compound > chemical substance > chemical entity > ordinary matter,mode_score,mode_score,no,0.0,8.3,Q47154513,structural class of chemical entities
1078896,Are there Stable Excited Triplet States of NCS-/CNS- and NCO-/CNO-?,Molecular anions,polyatomic anion,Q55511438,,polyatomic ion > polyatomic compound > chemical substance > substance > ordinary matter,mode_score,mode_score,no,0.0,8.3,Q47154513,structural class of chemical entities
1078896,Are there Stable Excited Triplet States of NCS-/CNS- and NCO-/CNO-?,Molecular anions,polyatomic anion,Q55511438,,anion > ion > charged particle > massive quantum particle > massive particle,mode_score,mode_score,no,0.0,8.3,Q47154513,structural class of chemical entities
1078896,Are there Stable Excited Triplet States of NCS-/CNS- and NCO-/CNO-?,Molecular anions,polyatomic anion,Q55511438,,anion > ion > charged particle > massive quantum particle > quantum particle,mode_score,mode_score,no,0.0,8.3,Q47154513,structural class of chemical entities
1078896,Are there Stable Excited Triplet States of NCS-/CNS- and NCO-/CNO-?,Molecular anions,polyatomic anion,Q55511438,,anion > ion > molecular entity > composite particle > bound state,mode_score,mode_score,no,0.0,8.3,Q47154513,structural class of chemical entities
1078896,Are there Stable Excited Triplet States of NCS-/CNS- and NCO-/CNO-?,Molecular anions,polyatomic anion,Q55511438,,anion > ion > molecular entity > composite particle > massive quantum particle,mode_score,mode_score,no,0.0,8.3,Q47154513,structural class of chemical entities
1078896,Are there Stable Excited Triplet States of NCS-/CNS- and NCO-/CNO-?,Molecular anions,polyatomic anion,Q55511438,,anion > ion > molecular entity > chemical entity > ordinary matter,mode_score,mode_score,no,0.0,8.3,Q47154513,structural class of chemical entities
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Glocose oxidase,,,,,none,none,no,0.0,0.0,,
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Amperometric biosensor,,,,,none,none,no,0.0,0.0,,
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,protein-containing complex > cellular component > component > part > entity,mode_score,mode_score,no,0.0,74.1,Q5058355;Q78155096,cellular component;family of protein complexes
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,protein-containing complex > cellular component > component > perceptible physical object > physical object,mode_score,mode_score,no,0.0,74.1,Q5058355;Q78155096,cellular component;family of protein complexes
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,protein-containing complex > cellular component > component > material entity > independent continuant,mode_score,mode_score,no,0.0,74.1,Q5058355;Q78155096,cellular component;family of protein complexes
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,protein-containing complex > cellular component > cardinal cell part > anatomical structure > biological structure,mode_score,mode_score,no,0.0,74.1,Q5058355;Q78155096,cellular component;family of protein complexes
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,protein-containing complex > cellular component > cardinal cell part > anatomical structure > material anatomical entity,mode_score,mode_score,no,0.0,74.1,Q5058355;Q78155096,cellular component;family of protein complexes
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,protein-containing complex > oligomer > multimer > chemical compound > pure substance,mode_score,mode_score,no,0.0,74.1,Q5058355;Q78155096,cellular component;family of protein complexes
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,fibrous protein > protein > biopolymer > polymer > mixture,mode_score,mode_score,no,0.0,74.1,Q5058355;Q78155096,cellular component;family of protein complexes
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,fibrous protein > protein > biopolymer > polymer > material,mode_score,mode_score,no,0.0,74.1,Q5058355;Q78155096,cellular component;family of protein complexes
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,fibrous protein > protein > biopolymer > biological macromolecule > anatomical structure,mode_score,mode_score,no,0.0,74.1,Q5058355;Q78155096,cellular component;family of protein complexes
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,fibrous protein > protein > biopolymer > biological macromolecule > macromolecule,mode_score,mode_score,no,0.0,74.1,Q5058355;Q78155096,cellular component;family of protein complexes
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,fibrous protein > protein > biopolymer > biological macromolecule > biomolecule,mode_score,mode_score,no,0.0,74.1,Q5058355;Q78155096,cellular component;family of protein complexes
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,fibrous protein > protein > gene product > organic compound > carbon compound,mode_score,mode_score,no,0.0,74.1,Q5058355;Q78155096,cellular component;family of protein complexes
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,fibrous protein > protein > gene product > molecule > molecular entity,mode_score,mode_score,no,0.0,74.1,Q5058355;Q78155096,cellular component;family of protein complexes
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,fibrous protein > protein > polypeptide > macromolecule > molecule,mode_score,mode_score,no,0.0,74.1,Q5058355;Q78155096,cellular component;family of protein complexes
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,fibrous protein > protein > polypeptide > peptide > carboxamides,mode_score,mode_score,no,0.0,74.1,Q5058355;Q78155096,cellular component;family of protein complexes
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,fibrous protein > protein > polypeptide > peptide > organic compound,mode_score,mode_score,no,0.0,74.1,Q5058355;Q78155096,cellular component;family of protein complexes
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,fibrous protein > protein > biological macromolecule > anatomical structure > biological structure,mode_score,mode_score,no,0.0,74.1,Q5058355;Q78155096,cellular component;family of protein complexes
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,fibrous protein > protein > biological macromolecule > anatomical structure > material anatomical entity,mode_score,mode_score,no,0.0,74.1,Q5058355;Q78155096,cellular component;family of protein complexes
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,fibrous protein > protein > biological macromolecule > macromolecule > molecule,mode_score,mode_score,no,0.0,74.1,Q5058355;Q78155096,cellular component;family of protein complexes
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,fibrous protein > protein > biological macromolecule > biomolecule > chemical compound,mode_score,mode_score,no,0.0,74.1,Q5058355;Q78155096,cellular component;family of protein complexes
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,extracellular matrix proteins > fibrous protein > protein > biopolymer > polymer,mode_score,mode_score,no,0.0,74.1,Q5058355;Q78155096,cellular component;family of protein complexes
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,extracellular matrix proteins > fibrous protein > protein > biopolymer > biological macromolecule,mode_score,mode_score,no,0.0,74.1,Q5058355;Q78155096,cellular component;family of protein complexes
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,extracellular matrix proteins > fibrous protein > protein > gene product > organic compound,mode_score,mode_score,no,0.0,74.1,Q5058355;Q78155096,cellular component;family of protein complexes
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,extracellular matrix proteins > fibrous protein > protein > gene product > molecule,mode_score,mode_score,no,0.0,74.1,Q5058355;Q78155096,cellular component;family of protein complexes
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,extracellular matrix proteins > fibrous protein > protein > polypeptide > macromolecule,mode_score,mode_score,no,0.0,74.1,Q5058355;Q78155096,cellular component;family of protein complexes
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,extracellular matrix proteins > fibrous protein > protein > polypeptide > peptide,mode_score,mode_score,no,0.0,74.1,Q5058355;Q78155096,cellular component;family of protein complexes
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,extracellular matrix proteins > fibrous protein > protein > biological macromolecule > anatomical structure,mode_score,mode_score,no,0.0,74.1,Q5058355;Q78155096,cellular component;family of protein complexes
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,extracellular matrix proteins > fibrous protein > protein > biological macromolecule > macromolecule,mode_score,mode_score,no,0.0,74.1,Q5058355;Q78155096,cellular component;family of protein complexes
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,extracellular matrix proteins > fibrous protein > protein > biological macromolecule > biomolecule,mode_score,mode_score,no,0.0,74.1,Q5058355;Q78155096,cellular component;family of protein complexes
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Biosensors,biosensor,Q669391,12125424b,appliance > physical tool > equipment > physical object > material entity,mode_score,mode_score,no,0.0,45.0,,
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Biosensors,biosensor,Q669391,12125424b,appliance > physical tool > equipment > physical object > concrete object,mode_score,mode_score,no,0.0,45.0,,
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Biosensors,biosensor,Q669391,12125424b,appliance > physical tool > equipment > product > object,mode_score,mode_score,no,0.0,45.0,,
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Biosensors,biosensor,Q669391,12125424b,appliance > physical tool > artificial physical object > physical object > material entity,mode_score,mode_score,no,0.0,45.0,,
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Biosensors,biosensor,Q669391,12125424b,appliance > physical tool > artificial physical object > physical object > concrete object,mode_score,mode_score,no,0.0,45.0,,
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Biosensors,biosensor,Q669391,12125424b,appliance > physical tool > artificial physical object > artificial object > object,mode_score,mode_score,no,0.0,45.0,,
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Biosensors,biosensor,Q669391,12125424b,appliance > physical tool > artificial physical object > work > artificial object,mode_score,mode_score,no,0.0,45.0,,
