docid,title,keyword,wikidata_label,wikidata_qid,bnf_id,lineage_path,retry_source,match_stage,is_disambiguation,label_similarity,match_score,p31_types,p31_label
1082502,"Basin inversion, scarp retreat and soil distribution in the Araripe basin (northeast Brazil): implications for denudation history",Scarp retreat,scarp retreat,Q7430497,,scarp retreat > geological process > natural process > process,exact_label,exact_label,no,100,50,Q10928429,geological process
1082502,"Basin inversion, scarp retreat and soil distribution in the Araripe basin (northeast Brazil): implications for denudation history",Palaeolandforms,,,,,,none,no,0,0,,
1082504,High- and low-frequency morphodynamic events and natural risks in mountain catchments of the semi-arid Brazilian “Nordeste”: Crato (Ceará),Northeast Brazil,,,,,,none,no,0,0,,
1082504,High- and low-frequency morphodynamic events and natural risks in mountain catchments of the semi-arid Brazilian “Nordeste”: Crato (Ceará),Natural hazards,Natural hazards in Italy,Q104829787,,Natural hazards in Italy,context,context,no,73.7,47.2,,
1082504,High- and low-frequency morphodynamic events and natural risks in mountain catchments of the semi-arid Brazilian “Nordeste”: Crato (Ceará),Mass movements,mass movement,Q6784067,,mass movement > social movement > group action > social action,context,context,no,92.3,107.4,Q49773;Q7278,political party;social movement
1082504,High- and low-frequency morphodynamic events and natural risks in mountain catchments of the semi-arid Brazilian “Nordeste”: Crato (Ceará),Floods,Floods,Q1090641,,Floods > single > release group > group,context,context,no,100,112,Q134556,single
1082504,High- and low-frequency morphodynamic events and natural risks in mountain catchments of the semi-arid Brazilian “Nordeste”: Crato (Ceará),Hillslope dynamics,,,,,,none,no,0,0,,
1082513,"The Chapada do Araripe (Northeast Brazil): shallow basin inversion, implications for regional uplift and denudation history",Relief inversion,,,,,,none,no,0,0,,
1082513,"The Chapada do Araripe (Northeast Brazil): shallow basin inversion, implications for regional uplift and denudation history",Tectonics,tectonics,Q193343,,tectonics,context,context,no,88.9,111.3,,
1082513,"The Chapada do Araripe (Northeast Brazil): shallow basin inversion, implications for regional uplift and denudation history",Denudation depths,,,,,,none,no,0,0,,
1082513,"The Chapada do Araripe (Northeast Brazil): shallow basin inversion, implications for regional uplift and denudation history",Palaeolandforms,,,,,,none,no,0,0,,
1082513,"The Chapada do Araripe (Northeast Brazil): shallow basin inversion, implications for regional uplift and denudation history",Laterites,laterite,Q622845,11952304k,laterite,context,context,no,87.5,105.5,,
1082513,"The Chapada do Araripe (Northeast Brazil): shallow basin inversion, implications for regional uplift and denudation history",Brazil,Brazil,Q155,11868637v,Brazil > sovereign state > state > community,context,context,no,100,113,Q3624078;Q512187;Q6256;Q859563,secular state;federal republic;country;sovereign state
1082533,Morphology of scarps and piedmonts on the equatorial passive margin of northeast Brazil: Neogene to present evolution and its factors,Backwearing,,,,,,none,no,0,0,,
1082533,Morphology of scarps and piedmonts on the equatorial passive margin of northeast Brazil: Neogene to present evolution and its factors,Downwearing,,,,,,none,no,0,0,,
1082533,Morphology of scarps and piedmonts on the equatorial passive margin of northeast Brazil: Neogene to present evolution and its factors,Fault scarp,fault scarp,Q475080,,fault scarp,context,context,no,90.9,114.5,,
1082533,Morphology of scarps and piedmonts on the equatorial passive margin of northeast Brazil: Neogene to present evolution and its factors,Marginal scarp,,,,,,none,no,0,0,,
1082533,Morphology of scarps and piedmonts on the equatorial passive margin of northeast Brazil: Neogene to present evolution and its factors,Neotectonics,neotectonics,Q2497922,,neotectonics > branch of geology > branch of science > field of study,context,context,no,91.7,114,Q87058424,branch of geology
1082539,"GIS and morphostructural mapping: a contribution to the morphotectonic study of the Baturité massif, Northeastern Brazil",GIS,,,,,,none,no,0,0,,
1082539,"GIS and morphostructural mapping: a contribution to the morphotectonic study of the Baturité massif, Northeastern Brazil",SRTM DEM,,,,,,none,no,0,0,,
1082539,"GIS and morphostructural mapping: a contribution to the morphotectonic study of the Baturité massif, Northeastern Brazil",Structural geomorphology,,,,,,none,no,0,0,,
1082539,"GIS and morphostructural mapping: a contribution to the morphotectonic study of the Baturité massif, Northeastern Brazil",Morphotectonic studies,,,,,,none,no,0,0,,
1082539,"GIS and morphostructural mapping: a contribution to the morphotectonic study of the Baturité massif, Northeastern Brazil",Neotectonics,neotectonics,Q2497922,,neotectonics > branch of geology > branch of science > field of study,context,context,no,91.7,111,Q87058424,branch of geology
1082540,Reconstructing the morphotectonic evolution of passive margins: a morphogenetic study of the northern Brazilian “Nordeste”,Denudation rates,,,,,,none,no,0,0,,
1082540,Reconstructing the morphotectonic evolution of passive margins: a morphogenetic study of the northern Brazilian “Nordeste”,Marginal scarp,,,,,,none,no,0,0,,
1082540,Reconstructing the morphotectonic evolution of passive margins: a morphogenetic study of the northern Brazilian “Nordeste”,Morphostratigraphy,,,,,,none,no,0,0,,
1082540,Reconstructing the morphotectonic evolution of passive margins: a morphogenetic study of the northern Brazilian “Nordeste”,Paleolandforms,,,,,,none,no,0,0,,
1082540,Reconstructing the morphotectonic evolution of passive margins: a morphogenetic study of the northern Brazilian “Nordeste”,Passive margin,passive margin,Q1918464,,passive margin,exact_label,exact_label,no,100,50,,
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Glocose oxidase,,,,,,none,no,0,0,,
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Amperometric biosensor,,,,,,none,no,0,0,,
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,collagen > cellular component > component > part,context,context,no,87.5,106.5,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Biosensors,Biosensors,Q27709294,,Biosensors > scientific journal > trade magazine > magazine,context,context,no,100,110,Q5633421,scientific journal
1083004,Electrochemical biosensors: Recommended definitions and classification (Technical Report),Electrochemical biosensor,,,,,,none,no,0,0,,
1083004,Electrochemical biosensors: Recommended definitions and classification (Technical Report),Classification,classification,Q5128386,,classification,context,context,no,92.9,109.7,,
1083004,Electrochemical biosensors: Recommended definitions and classification (Technical Report),Definition,Definition,Q16247949,,Definition > extended play > release group > group,context,context,no,100,113,Q169930,extended play
1083007,Problems in Adapting a Glucose-Oxidase Electrochemical Sensor into an Implantable Glucose-Sensing Device,Electrochemical biosensor,,,,,,none,no,0,0,,
1083007,Problems in Adapting a Glucose-Oxidase Electrochemical Sensor into an Implantable Glucose-Sensing Device,Implantable sensor,Implantable sensor,Q124665234,,Implantable sensor > United States patent > patent > intellectual property,context,context,no,100,112,Q43305660,United States patent
1083007,Problems in Adapting a Glucose-Oxidase Electrochemical Sensor into an Implantable Glucose-Sensing Device,Glucose,glucose,Q37525,,glucose > group of isomeric entities > group of chemical entities > group or class of chemical entities,context,context,no,85.7,103.4,Q136192523;Q15711994,simple carbohydrates;group of isomeric entities
1083007,Problems in Adapting a Glucose-Oxidase Electrochemical Sensor into an Implantable Glucose-Sensing Device,Glucose oxidase,Glucose oxidase,Q61497978,,Glucose oxidase > protein > biopolymer > polymer,context,context,no,100,111,Q8054,protein
1083014,A glucose electrode using high-stability glucose-oxidase collagen membranes,Electrochemical biosensor,,,,,,none,no,0,0,,
1083014,A glucose electrode using high-stability glucose-oxidase collagen membranes,Glucose,glucose,Q37525,,glucose > group of isomeric entities > group of chemical entities > group or class of chemical entities,context,context,no,85.7,104.4,Q136192523;Q15711994,simple carbohydrates;group of isomeric entities
1083014,A glucose electrode using high-stability glucose-oxidase collagen membranes,Glucose oxidase,Glucose oxidase,Q61497978,,Glucose oxidase > protein > biopolymer > polymer,context,context,no,100,111,Q8054,protein
1083157,From Alchemy to modern Chemistry: the concept of Chemical binding,Chemistry history,,,,,,none,no,0,0,,
1083157,From Alchemy to modern Chemistry: the concept of Chemical binding,Chemical bond concepts,,,,,,none,no,0,0,,
1083160,Is C2 a nucleophilic or an electrophilic system?,Long range interactions,,,,,,none,no,0,0,,
1083160,Is C2 a nucleophilic or an electrophilic system?,Potential energy functions,,,,,,none,no,0,0,,
1083743,"Optimization of the optical particle properties for a high temperature solar particle receiver,",Solar particle receiver,,,,,,none,no,0,0,,
1083743,"Optimization of the optical particle properties for a high temperature solar particle receiver,",Receiver efficiency,,,,,,none,no,0,0,,
1083743,"Optimization of the optical particle properties for a high temperature solar particle receiver,",High temperature,High Temperature,Q15751150,,High Temperature > scientific journal > trade magazine > magazine,context,context,no,93.8,108.2,Q5633421,scientific journal
1084520,Relation between redox potential and oxygen levels in activated-sludge reactors,Control,Control,Q530266,,Control > album > release group > group,context,context,no,100,111,Q482994,album
1084520,Relation between redox potential and oxygen levels in activated-sludge reactors,Instrumentation,Instrumentation,Q28471383,,Instrumentation > painting > two-dimensional visual artwork > visual artwork,context,context,no,100,111,Q3305213,painting
1084520,Relation between redox potential and oxygen levels in activated-sludge reactors,Waste water treatment plant,Waste Water Treatment Plant,Q116719041,,Waste Water Treatment Plant > photovoltaic power station > solar power plant > power station,exact_label,exact_label,no,100,50,Q1003207,photovoltaic power station
1084520,Relation between redox potential and oxygen levels in activated-sludge reactors,Oxygen,Oxygen,Q15618,,Oxygen > film > audiovisual work > creative work,context,context,no,100,112,Q11424,film
1084520,Relation between redox potential and oxygen levels in activated-sludge reactors,Activated sludge,activated sludge,Q815353,,activated sludge,context,context,no,93.8,108.2,,
1084520,Relation between redox potential and oxygen levels in activated-sludge reactors,Redox potential,redox potential,Q1640043,,redox potential,exact_label,exact_label,no,100,50,,
1084536,Directed connected operators: Asymmetric hierarchies for image filtering and segmentation,Mathematical morphology,mathematical morphology,Q530242,,mathematical morphology,context,context,no,95.7,113.4,,
1084536,Directed connected operators: Asymmetric hierarchies for image filtering and segmentation,Segmentation,piston ring,Q1127214,,piston ring,context,context,no,91.7,112,,
1084536,Directed connected operators: Asymmetric hierarchies for image filtering and segmentation,Antiextensive filtering,,,,,,none,no,0,0,,
1084536,Directed connected operators: Asymmetric hierarchies for image filtering and segmentation,Hierarchical image representation,,,,,,none,no,0,0,,
1084536,Directed connected operators: Asymmetric hierarchies for image filtering and segmentation,Connected operators,,,,,,none,no,0,0,,
1084567,Toxic metals in urban runoff: physico-chemical mobility assessment using speciation schemes,Impact,Impact,Q246115,,Impact > display typeface > typeface > intellectual work,context,context,no,100,112,Q424598;Q58481926,typeface family;display typeface
1084567,Toxic metals in urban runoff: physico-chemical mobility assessment using speciation schemes,Heavy metals,Heavy Metals,Q134653555,,Heavy Metals > organization > person or organization > being,context,context,no,91.7,107,Q43229,organization
1084567,Toxic metals in urban runoff: physico-chemical mobility assessment using speciation schemes,Pollution,Pollution,Q7225736,,Pollution > television series episode > episode > broadcasting program,context,context,no,100,112,Q21191270,television series episode
1084567,Toxic metals in urban runoff: physico-chemical mobility assessment using speciation schemes,Storm sewer overflow,,,,,,none,no,0,0,,
1084567,Toxic metals in urban runoff: physico-chemical mobility assessment using speciation schemes,Combined sewer overflow,combined sewer overflow,Q1938730,,combined sewer overflow,context,context,no,95.7,111.4,,
1084567,Toxic metals in urban runoff: physico-chemical mobility assessment using speciation schemes,Detention pond,,,,,,none,no,0,0,,
1084567,Toxic metals in urban runoff: physico-chemical mobility assessment using speciation schemes,Sediment,Sediment,Q22250634,,Sediment > drawing > two-dimensional visual artwork > visual artwork,context,context,no,100,111,Q838948;Q93184,work of art;drawing
1084567,Toxic metals in urban runoff: physico-chemical mobility assessment using speciation schemes,Speciation,speciation,Q39350,,speciation,context,context,no,90,107,,
1084657,Influence of calcium on glucose biosensor response and on hydrogen peroxide detection,Glucose sensor,Glucose sensor,Q126364723,,Glucose sensor > United States patent > patent > intellectual property,context,context,no,100,112,Q43305660,United States patent
1084657,Influence of calcium on glucose biosensor response and on hydrogen peroxide detection,Calcium,Calcium,Q3461363,,Calcium > census-designated place in the United States > unincorporated community in the United States > unincorporated area,context,context,no,100,111,Q17343829;Q498162,census-designated place in the United States;unincorporated community in the United States
1084657,Influence of calcium on glucose biosensor response and on hydrogen peroxide detection,Hydrogen peroxide,hydrogen peroxide,Q171877,119510333,hydrogen peroxide > type of chemical entity > chemical entity > ordinary matter,context,context,no,94.1,108.5,Q113145171,type of chemical entity
1084657,Influence of calcium on glucose biosensor response and on hydrogen peroxide detection,Koutecky-Levich plots,,,,,,none,no,0,0,,
1084657,Influence of calcium on glucose biosensor response and on hydrogen peroxide detection,Platinum,Platinum,Q929074,,Platinum > album > release group > group,context,context,no,100,112,Q482994,album
1084678,Electrochemical biosensors: recommended definitions and classification,Electrochemical biosensor,,,,,,none,no,0,0,,
1084678,Electrochemical biosensors: recommended definitions and classification,Definition,Definition,Q16247949,,Definition > extended play > release group > group,context,context,no,100,113,Q169930,extended play
1084678,Electrochemical biosensors: recommended definitions and classification,Single use biosensor,,,,,,none,no,0,0,,
1084678,Electrochemical biosensors: recommended definitions and classification,Calibration characteristics,,,,,,none,no,0,0,,
1084678,Electrochemical biosensors: recommended definitions and classification,Performance criteria,Performance Criteria,Q134702323,,Performance Criteria > literary work > written work > intellectual work,exact_label,exact_label,no,100,50,Q7725634,literary work
1084678,Electrochemical biosensors: recommended definitions and classification,Analytes,analyte,Q2282401,,analyte,context,context,no,85.7,105.4,,
1086746,"Critical budget of metal sources and pathways in the Seine River basin (1994–2003) for Cd, Cr, Cu, Hg, Ni, Pb and Zn",Cr,,,,,,none,no,0,0,,
1086746,"Critical budget of metal sources and pathways in the Seine River basin (1994–2003) for Cd, Cr, Cu, Hg, Ni, Pb and Zn",Cu,,,,,,none,no,0,0,,
1086746,"Critical budget of metal sources and pathways in the Seine River basin (1994–2003) for Cd, Cr, Cu, Hg, Ni, Pb and Zn",Cd,,,,,,none,no,0,0,,
1086746,"Critical budget of metal sources and pathways in the Seine River basin (1994–2003) for Cd, Cr, Cu, Hg, Ni, Pb and Zn",Zn,,,,,,none,no,0,0,,
1086746,"Critical budget of metal sources and pathways in the Seine River basin (1994–2003) for Cd, Cr, Cu, Hg, Ni, Pb and Zn",Hg,,,,,,none,no,0,0,,
1086746,"Critical budget of metal sources and pathways in the Seine River basin (1994–2003) for Cd, Cr, Cu, Hg, Ni, Pb and Zn",Pb,,,,,,none,no,0,0,,
1086746,"Critical budget of metal sources and pathways in the Seine River basin (1994–2003) for Cd, Cr, Cu, Hg, Ni, Pb and Zn",Heavy metals,Heavy Metals,Q134653555,,Heavy Metals > organization > person or organization > being,context,context,no,91.7,107,Q43229,organization
1086746,"Critical budget of metal sources and pathways in the Seine River basin (1994–2003) for Cd, Cr, Cu, Hg, Ni, Pb and Zn",Budget,budget,Q41263,,budget > field of study > knowledge system > conceptual system,context,context,no,83.3,103,Q1047113;Q2267705,field of study;field of study
1086746,"Critical budget of metal sources and pathways in the Seine River basin (1994–2003) for Cd, Cr, Cu, Hg, Ni, Pb and Zn",Seine,Seine,Q1471,119582905,Seine > main stem > river > stream,context,context,no,100,113,Q4022;Q573344,main stem;river
1086746,"Critical budget of metal sources and pathways in the Seine River basin (1994–2003) for Cd, Cr, Cu, Hg, Ni, Pb and Zn",River,River,Q2784912,,River > village > rural settlement > human settlement,context,context,no,100,111,Q1115575;Q532,civil parish;village
1086746,"Critical budget of metal sources and pathways in the Seine River basin (1994–2003) for Cd, Cr, Cu, Hg, Ni, Pb and Zn",Ni,Ni,Q6854084,,Ni > family name > surname > anthroponym,context,context,no,100,111,Q101352;Q1093580,family name;Chinese family name
1086752,Trace metal determination in total atmospheric deposition in rural and urban areas,Anthropogenic impacts,,,,,,none,no,0,0,,
1086752,Trace metal determination in total atmospheric deposition in rural and urban areas,Sampling procedures,,,,,,none,no,0,0,,
1086752,Trace metal determination in total atmospheric deposition in rural and urban areas,Atmospheric fallout,,,,,,none,no,0,0,,
1086752,Trace metal determination in total atmospheric deposition in rural and urban areas,Trace elements,Trace Elements,Q110629618,,Trace Elements > literary work > written work > intellectual work,exact_label,exact_label,no,100,50,Q7725634,literary work
1087358,Ab initio investigations on the CaO<sup>2+</sup> dication,Vibronic states,,,,,,none,no,0,0,,
1087358,Ab initio investigations on the CaO<sup>2+</sup> dication,Spin–orbit coupling,,,,,,none,no,0,0,,
1087358,Ab initio investigations on the CaO<sup>2+</sup> dication,MRCI+Q,,,,,,none,no,0,0,,
1087358,Ab initio investigations on the CaO<sup>2+</sup> dication,Stable dication,,,,,,none,no,0,0,,
1087358,Ab initio investigations on the CaO<sup>2+</sup> dication,CaO,Cao,Q710706,,Cao > Chinese family name > surname from a specific origin > surname,exact_label,exact_label,no,100,50,Q101352;Q1093580;Q11420694,family name;Chinese family name;royal surname
1087358,Ab initio investigations on the CaO<sup>2+</sup> dication,Calcium monoxide,,,,,,none,no,0,0,,
1088019,Nanocomposites of Silica Reinforced Polypropylene: Correlation Between Morphology and Properties,SILANE-GRAFTED POLYPROPYLENE,,,,,,none,no,0,0,,
1088019,Nanocomposites of Silica Reinforced Polypropylene: Correlation Between Morphology and Properties,GAS BARRIER PROPERTIES,,,,,,none,no,0,0,,
1088019,Nanocomposites of Silica Reinforced Polypropylene: Correlation Between Morphology and Properties,MECHANICAL-PROPERTIES,,,,,,none,no,0,0,,
1088019,Nanocomposites of Silica Reinforced Polypropylene: Correlation Between Morphology and Properties,CLAY NANOCOMPOSITES,,,,,,none,no,0,0,,
1088019,Nanocomposites of Silica Reinforced Polypropylene: Correlation Between Morphology and Properties,CARBON NANOTUBES,,,,,,none,no,0,0,,
1088019,Nanocomposites of Silica Reinforced Polypropylene: Correlation Between Morphology and Properties,POLYMER,Polymer,Q3395619,,Polymer > scientific journal > trade magazine > magazine,exact_label,exact_label,no,100,50,Q41298;Q5633421,magazine;scientific journal
1088019,Nanocomposites of Silica Reinforced Polypropylene: Correlation Between Morphology and Properties,COMPOSITES,Composites,Q96331417,,Composites > scientific journal > trade magazine > magazine,exact_label,exact_label,no,100,50,Q5633421,scientific journal
1088019,Nanocomposites of Silica Reinforced Polypropylene: Correlation Between Morphology and Properties,BLENDS,,,,,,none,no,0,0,,
1088019,Nanocomposites of Silica Reinforced Polypropylene: Correlation Between Morphology and Properties,NANOPARTICLES,Nanoparticles,Q24851989,,Nanoparticles > scholarly chapter > chapter > part of a work,exact_label,exact_label,no,100,50,Q21481766,scholarly chapter
1088019,Nanocomposites of Silica Reinforced Polypropylene: Correlation Between Morphology and Properties,CRYSTALLIZATION,crystallization,Q284256,119788740,crystallization,exact_label,exact_label,no,100,50,,
1088866,Formation of analogs of cometary nitrogen-rich refractory organics from thermal degradation of tholin and hcn polymer,Cosmochemistry,cosmochemistry,Q911801,,cosmochemistry > branch of chemistry > branch of science > field of study,context,context,no,92.9,115.7,Q11790203,branch of chemistry
1088866,Formation of analogs of cometary nitrogen-rich refractory organics from thermal degradation of tholin and hcn polymer,Organic chemistry,organic chemistry,Q11351,11936102w,organic chemistry > branch of chemistry > branch of science > field of study,exact_label,exact_label,no,100,80,Q11790203;Q11862829;Q4671286,branch of chemistry;academic discipline;academic major
1088866,Formation of analogs of cometary nitrogen-rich refractory organics from thermal degradation of tholin and hcn polymer,Solar nebula,Solar Nebula,Q3400,,Solar Nebula > molecular cloud > interstellar cloud > astronomical object,exact_label,exact_label,no,100,50,Q272447,molecular cloud
1088866,Formation of analogs of cometary nitrogen-rich refractory organics from thermal degradation of tholin and hcn polymer,Comets,Comets,Q87282694,,Comets > radio series episode > episode > broadcasting program,context,context,no,100,113,Q57608327,radio series episode
1088866,Formation of analogs of cometary nitrogen-rich refractory organics from thermal degradation of tholin and hcn polymer,Interplanetary dust,,,,,,none,no,0,0,,
1090627,A Stretching Algorithm for Parallel Real-time DAG Tasks on Multiprocessor Systems,Speedup factor,,,,,,none,no,0,0,,
1090627,A Stretching Algorithm for Parallel Real-time DAG Tasks on Multiprocessor Systems,Global EDF scheduling,,,,,,none,no,0,0,,
1090627,A Stretching Algorithm for Parallel Real-time DAG Tasks on Multiprocessor Systems,Directed Acyclic Graphs,directed acyclic graph,Q1195339,,directed acyclic graph,context,context,no,86.4,105.8,,
1090627,A Stretching Algorithm for Parallel Real-time DAG Tasks on Multiprocessor Systems,Parallel tasks,,,,,,none,no,0,0,,
1090627,A Stretching Algorithm for Parallel Real-time DAG Tasks on Multiprocessor Systems,Real-time scheduling,,,,,,none,no,0,0,,
1090755,Discrete curvature: theory and applications,Digital geometry,digital geometry,Q1789829,,digital geometry > area of mathematics > academic discipline > field of study,context,context,no,93.8,108.2,Q1936384,area of mathematics
1090755,Discrete curvature: theory and applications,Integrable theory,,,,,,none,no,0,0,,
1090755,Discrete curvature: theory and applications,Laplace-Beltrami operator,,,,,,none,no,0,0,,
1090755,Discrete curvature: theory and applications,Optimal transport,optimal transport,Q1280998,,optimal transport > mathematical concept > concept > abstract entity,context,context,no,94.1,106.5,Q24034552,mathematical concept
1090755,Discrete curvature: theory and applications,Geometry,Geometry,Q111226038,,Geometry,context,context,no,100,112,,
1090755,Discrete curvature: theory and applications,Discrete calculus,,,,,,none,no,0,0,,
1090755,Discrete curvature: theory and applications,Discrete curvature,,,,,,none,no,0,0,,
1092881,Cicero as User and Critic of Traditional Rhetorical Patterns: Structural Authority from De inuentione to De oratore,Rhetoric,rhetoric,Q81009,119452384,rhetoric > field of study > knowledge system > conceptual system,context,context,no,87.5,133.5,Q1047113;Q11862829;Q4671286,field of study;academic discipline;academic major
1092881,Cicero as User and Critic of Traditional Rhetorical Patterns: Structural Authority from De inuentione to De oratore,Oratory,oratory,Q107268129,11937328c,oratory > academic discipline > field of study > knowledge system,context,context,no,85.7,132.4,Q1047113;Q11862829;Q2267705,academic discipline;field of study;field of study
1094204,Role of size and shape selectivity in interaction between gold nanoclusters and imidazole: a theoretical study,Gold clusters,,,,,,none,no,0,0,,
1094204,Role of size and shape selectivity in interaction between gold nanoclusters and imidazole: a theoretical study,Biomolecules,biomolecule,Q206229,121250080,biomolecule > class of chemical entities with similar source or occurrence > group or class of chemical entities > group or class of physical objects,context,context,no,90.9,106.5,Q56256178,class of chemical entities with similar source or occurrence
1094204,Role of size and shape selectivity in interaction between gold nanoclusters and imidazole: a theoretical study,NBO AIM,,,,,,none,no,0,0,,
1094204,Role of size and shape selectivity in interaction between gold nanoclusters and imidazole: a theoretical study,Ab initio,ab initio,Q46310,,ab initio > Latin phrase > phrase > constituent,context,context,no,88.9,106.3,Q3062294,Latin phrase
1094204,Role of size and shape selectivity in interaction between gold nanoclusters and imidazole: a theoretical study,TDDFT,,,,,,none,no,0,0,,
1095274,OptiDis: A parallel Fast Multipole Dislocation Dynamics code,Dislocation Dynamics Simulations,,,,,,none,no,0,0,,
1095274,OptiDis: A parallel Fast Multipole Dislocation Dynamics code,Fast Multipole Method,Fast multipole method,Q5437040,,Fast multipole method,context,context,no,90.5,107.3,,
1095274,OptiDis: A parallel Fast Multipole Dislocation Dynamics code,Fast Fourier Transform,fast Fourier transform,Q623950,,fast Fourier transform,context,context,no,72.7,97.6,,
1095322,OptiDis: Toward fast anisotropic dislocation dynamics based on Stroh formalism,Spherical harmonics,,,,,,none,no,0,0,,
1095322,OptiDis: Toward fast anisotropic dislocation dynamics based on Stroh formalism,Stroh formalism,,,,,,none,no,0,0,,
1095322,OptiDis: Toward fast anisotropic dislocation dynamics based on Stroh formalism,Anisotropic elasticity,,,,,,none,no,0,0,,
1095322,OptiDis: Toward fast anisotropic dislocation dynamics based on Stroh formalism,Dislocation Dynamics Simulations,,,,,,none,no,0,0,,
1095426,Partitioning of the pesticide trifluralin between dissolved organic matter and water using automated SPME-GC/MS,SPME,,,,,,none,yes,0,0,,
1095426,Partitioning of the pesticide trifluralin between dissolved organic matter and water using automated SPME-GC/MS,KDOM partition coefficient,,,,,,none,no,0,0,,
1095426,Partitioning of the pesticide trifluralin between dissolved organic matter and water using automated SPME-GC/MS,Dissolved organic matter,dissolved organic matter,Q120758545,,dissolved organic matter > substance > entity,context,context,no,95.8,111.5,Q378078,substance
1095426,Partitioning of the pesticide trifluralin between dissolved organic matter and water using automated SPME-GC/MS,Trifluralin,trifluralin,Q418247,,trifluralin > type of chemical entity > chemical entity > ordinary matter,context,context,no,90.9,106.5,Q113145171,type of chemical entity
1096239,"Historical perspective of heavy metals contamination (Cd, Cr, Cu, Hg, Pb, Zn) in the Seine River basin (France) following a DPSIR approach (1950-2005).",Cu,,,,,,none,no,0,0,,
1096239,"Historical perspective of heavy metals contamination (Cd, Cr, Cu, Hg, Pb, Zn) in the Seine River basin (France) following a DPSIR approach (1950-2005).",Zn,,,,,,none,no,0,0,,
1096239,"Historical perspective of heavy metals contamination (Cd, Cr, Cu, Hg, Pb, Zn) in the Seine River basin (France) following a DPSIR approach (1950-2005).",Cr,,,,,,none,no,0,0,,
1096239,"Historical perspective of heavy metals contamination (Cd, Cr, Cu, Hg, Pb, Zn) in the Seine River basin (France) following a DPSIR approach (1950-2005).",Contamination,Contamination,Q67178298,,Contamination > television series episode > episode > broadcasting program,context,context,no,100,114,Q21191270,television series episode
1096239,"Historical perspective of heavy metals contamination (Cd, Cr, Cu, Hg, Pb, Zn) in the Seine River basin (France) following a DPSIR approach (1950-2005).",Hg,,,,,,none,no,0,0,,
1096239,"Historical perspective of heavy metals contamination (Cd, Cr, Cu, Hg, Pb, Zn) in the Seine River basin (France) following a DPSIR approach (1950-2005).",Pb,,,,,,none,no,0,0,,
1096239,"Historical perspective of heavy metals contamination (Cd, Cr, Cu, Hg, Pb, Zn) in the Seine River basin (France) following a DPSIR approach (1950-2005).",Cd,,,,,,none,no,0,0,,
1096239,"Historical perspective of heavy metals contamination (Cd, Cr, Cu, Hg, Pb, Zn) in the Seine River basin (France) following a DPSIR approach (1950-2005).",Seine River,Seine River,Q3477924,,Seine River > river > stream > watercourse,context,context,no,100,114,Q4022,river
1096239,"Historical perspective of heavy metals contamination (Cd, Cr, Cu, Hg, Pb, Zn) in the Seine River basin (France) following a DPSIR approach (1950-2005).",DPSIR,DPSIR,Q1154930,,DPSIR > scientific model > conceptual model > knowledge organization system,context,context,no,100,116,Q193946,scientific model
1096239,"Historical perspective of heavy metals contamination (Cd, Cr, Cu, Hg, Pb, Zn) in the Seine River basin (France) following a DPSIR approach (1950-2005).",Heavy metals,Heavy Metals,Q134653555,,Heavy Metals > organization > person or organization > being,context,context,no,91.7,107,Q43229,organization
1096583,Academics’ values in French universities. Is commitment to performance compatible with commitment to university ‘publicness’?,University,university,Q3918,11933731d,university > type of educational institution > type > class,context,context,no,90,106,Q112872396,type of educational institution
1096583,Academics’ values in French universities. Is commitment to performance compatible with commitment to university ‘publicness’?,Academics' values,,,,,,none,no,0,0,,
1096583,Academics’ values in French universities. Is commitment to performance compatible with commitment to university ‘publicness’?,Performance,Performance,Q733968,,Performance > film > audiovisual work > creative work,context,context,no,100,112,Q11424,film
1096583,Academics’ values in French universities. Is commitment to performance compatible with commitment to university ‘publicness’?,Publicness,,,,,,none,no,0,0,,
1096583,Academics’ values in French universities. Is commitment to performance compatible with commitment to university ‘publicness’?,Higher education,higher education,Q136822,,higher education > educational stage > rank > class,exact_label,exact_label,no,100,50,Q18189;Q268592,industry;educational stage
1100173,Itô SDE-based generator for a class of non-Gaussian vector-valued random fields in uncertainty quantification,Random field,random field,Q5361768,,random field,exact_label,exact_label,no,100,50,,
1100173,Itô SDE-based generator for a class of non-Gaussian vector-valued random fields in uncertainty quantification,Itô stochastic differential equation,,,,,,none,no,0,0,,
1100173,Itô SDE-based generator for a class of non-Gaussian vector-valued random fields in uncertainty quantification,Adaptive algorithm,adaptive algorithm,Q1988072,,adaptive algorithm,context,context,no,94.4,111.7,,
1100173,Itô SDE-based generator for a class of non-Gaussian vector-valued random fields in uncertainty quantification,Uncertainty quantification,uncertainty quantification,Q7882499,,uncertainty quantification,exact_label,exact_label,no,100,50,,
1105959,Polynomial chaos expansion of a multimodal random vector,Random vector,,,,,,none,no,0,0,,
1105959,Polynomial chaos expansion of a multimodal random vector,High dimension,High Dimension,Q135022631,,High Dimension > video game > electronic game > game,exact_label,exact_label,no,100,50,Q7889,video game
